State,Year,County,Processed,Approved,Denied,Non_Processed,Denied_HIC,Num_Paid,Total_Paid ,Avg_Paid,Funeral_Payout,Murder_Claims
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,34,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,Bronx,,1131,632,,8,716,"$1,235,569.49","$1,725.66",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,8,,,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,6,,6,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,42,,,,,#DIV/0!,,
New York,2013,,,,10,,,,,#DIV/0!,,
New York,2013,,,,8,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,24,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,280,,,,,#DIV/0!,,
New York,2013,,,,82,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,10,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,10,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,65,,,,,#DIV/0!,,
New York,2013,,,,23,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,7,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,Broome,,92,52,,2,79,"$196,078.82","$2,482.01",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,21,,,,,#DIV/0!,,
New York,2013,,,,8,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,Cattaraugus,,44,121,,0,27,"$16,782.93",$621.59,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,10,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,8,,,,,#DIV/0!,,
New York,2013,,,,64,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,7,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,Cayuga,,46,52,,2,26,"$264,993.13","$10,192.04",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,23,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,Chautauqua,,61,60,,1,39,"$36,672.98",$940.33,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,37,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,Chemung,,59,58,,0,37,"$86,780.87","$2,345.43",,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,31,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,Chenango,,18,29,,0,16,"$28,632.47","$1,789.53",,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,17,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,Clinton,,44,25,,0,25,"$32,740.59","$1,309.62",,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,14,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Columbia,,36,51,,2,30,"$23,380.88",$779.36,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,32,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,Cortland,,15,45,,0,13,"$28,494.51","$2,191.89",,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,28,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Delaware,,23,14,,0,13,"$45,024.33","$3,463.41",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,8,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Dutchess,,95,63,,0,104,"$199,400.67","$1,917.31",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,33,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,8,,,,,#DIV/0!,,
New York,2013,Erie,,1382,644,,11,1370,"$1,019,617.78",$744.25,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,7,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,2,,,#DIV/0!,,
New York,2013,,,,3,,3,,,#DIV/0!,,
New York,2013,,,,4,,4,,,#DIV/0!,,
New York,2013,,,,2,,2,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,14,,,,,#DIV/0!,,
New York,2013,,,,11,,,,,#DIV/0!,,
New York,2013,,,,26,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,44,,,,,#DIV/0!,,
New York,2013,,,,10,,,,,#DIV/0!,,
New York,2013,,,,325,,,,,#DIV/0!,,
New York,2013,,,,35,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,7,,,,,#DIV/0!,,
New York,2013,,,,19,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,30,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,39,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,8,,,,,#DIV/0!,,
New York,2013,,,,16,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Essex,,11,3,,0,11,"$140,179.13","$12,743.56",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Franklin,,15,12,,0,16,"$83,945.37","$5,246.59",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Fulton,,22,14,,0,17,"$20,393.50","$1,199.62",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,7,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Genesee,,24,33,,1,21,"$6,961.98",$331.52,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,19,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Greene,,13,37,,0,9,"$14,933.97","$1,659.33",,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,17,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Herkimer,,30,32,,0,23,"$96,846.36","$4,210.71",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,21,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Jefferson,,37,145,,0,17,"$56,463.59","$3,321.39",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,7,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,13,,,,,#DIV/0!,,
New York,2013,,,,9,,,,,#DIV/0!,,
New York,2013,,,,9,,,,,#DIV/0!,,
New York,2013,,,,81,,,,,#DIV/0!,,
New York,2013,,,,7,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,Kings,,1205,726,,9,899,"$2,422,557.42","$2,694.72",,
New York,2013,,,,7,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,18,,,,,#DIV/0!,,
New York,2013,,,,6,,6,,,#DIV/0!,,
New York,2013,,,,3,,3,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,20,,,,,#DIV/0!,,
New York,2013,,,,12,,,,,#DIV/0!,,
New York,2013,,,,9,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,9,,,,,#DIV/0!,,
New York,2013,,,,23,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,337,,,,,#DIV/0!,,
New York,2013,,,,109,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,17,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,13,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,64,,,,,#DIV/0!,,
New York,2013,,,,20,,,,,#DIV/0!,,
New York,2013,,,,9,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,Lewis,,10,15,,0,5,"$1,890.91",$378.18,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Livingston,,14,8,,0,15,"$37,619.52","$2,507.97",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Madison,,18,18,,0,18,"$131,591.12","$7,310.62",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,9,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,Monroe,,454,329,,5,389,"$520,060.33","$1,336.92",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,2,,,#DIV/0!,,
New York,2013,,,,2,,2,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,28,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,16,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,165,,,,,#DIV/0!,,
New York,2013,,,,33,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,26,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,Montgomery,,24,33,,0,21,"$27,341.68","$1,301.98",,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,10,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Nassau,,396,247,,3,431,"$1,743,635.43","$4,045.56",,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,2,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,14,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,20,,,,,#DIV/0!,,
New York,2013,,,,9,,,,,#DIV/0!,,
New York,2013,,,,111,,,,,#DIV/0!,,
New York,2013,,,,13,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,17,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,10,,,,,#DIV/0!,,
New York,2013,,,,10,,,,,#DIV/0!,,
New York,2013,New York,,737,402,,2,578,"$1,470,222.01","$2,543.64",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,15,,,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,14,,,,,#DIV/0!,,
New York,2013,,,,9,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,10,,,,,#DIV/0!,,
New York,2013,,,,12,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,150,,,,,#DIV/0!,,
New York,2013,,,,59,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,8,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,61,,,,,#DIV/0!,,
New York,2013,,,,20,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Niagara,,707,265,,3,778,"$278,188.59",$357.57,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,2,,2,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,16,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,111,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,9,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,71,,,,,#DIV/0!,,
New York,2013,Oneida,,78,149,,0,42,"$189,024.40","$4,500.58",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,14,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,81,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,9,,,,,#DIV/0!,,
New York,2013,,,,14,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,8,,,,,#DIV/0!,,
New York,2013,Onondaga,,233,174,,8,223,"$622,448.84","$2,791.25",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,4,,4,,,#DIV/0!,,
New York,2013,,,,2,,2,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,6,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,17,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,88,,,,,#DIV/0!,,
New York,2013,,,,16,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,9,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Ontario,,30,11,,0,27,"$117,957.26","$4,368.79",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,8,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Orange,,103,82,,1,91,"$159,521.53","$1,752.98",,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,1,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,5,,,,,#DIV/0!,,
New York,2013,,,,42,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,10,,,,,#DIV/0!,,
New York,2013,,,,7,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Orleans,,16,7,,0,14,"$13,880.01",$991.43,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Oswego,,57,123,,0,55,"$36,128.67",$656.88,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,4,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,7,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,7,,,,,#DIV/0!,,
New York,2013,,,,76,,,,,#DIV/0!,,
New York,2013,,,,2,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,9,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,3,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,,,,1,,,,,#DIV/0!,,
New York,2013,Otsego,,35,24,,0,21,"$22,123.05","$1,053.48",,
